SiO2,TiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,K2O,Sr87Sr86,Nd143Nd144,Pb206Pb204,Pb207Pb204,Pb208Pb204,La,Ce,Nd,Sm,Gd,Yb,Lu,Ba,Hf,Nb,Rb,Sr,Ta,Th,Y,Zr,Class
65.02098741,0.9394363379999999,15.97041775,5.256845892,1.2292624429999999,3.7877273639999998,5.316809913999999,2.478512892,0.7033590000000001,0.5129630000000001,18.866,15.565,38.393,23.49,51.27,29.81,7.66,7.56,4.52,0.72,772.0,6.38,14.77,61.41,300.0,0.95,4.649,45.7,245.1,IOA
48.64918554,1.042908224,16.78585618,10.67739372,9.19745729,9.723877632,3.1088597539999996,0.814461661,0.7030770000000001,0.512971,18.753,15.549000000000001,38.262,10.82,24.6,15.87,4.13,4.07,2.0,0.31,286.0,2.59,4.83,17.17,518.0,0.43,1.5290000000000001,21.5,99.7,IOA
56.59269579,0.8060503529999999,17.68335158,7.732112647999999,8.45855309,4.308886456000001,3.4729823860000004,0.945367698,0.7035239999999999,0.5129520000000001,18.862000000000002,15.58,38.378,7.9,17.96,11.82,3.34,3.52,2.23,0.36,332.0,2.52,2.39,18.32,364.0,0.29,1.797,22.2,89.3,IOA
64.84195832,0.648120451,15.92382092,5.434240702,5.005484096,2.1637251969999998,4.347392562,1.635257753,0.703559,0.5129670000000001,18.859,15.571,38.363,11.67,26.3,16.27,4.47,4.58,3.21,0.52,549.0,4.16,3.91,33.01,257.0,0.43,2.845,31.1,152.1,IOA
54.78744537,0.82439412,17.19308701,9.505363528,9.137862535,4.797377831,2.900278109,0.8541914979999999,0.703475,0.5129520000000001,18.879,15.581,38.393,7.11,16.25,10.82,3.09,3.23,2.04,0.32,304.0,2.27,2.25,17.19,361.0,0.59,1.642,20.4,78.6,IOA
62.87878788,0.5482456139999999,16.54704944,5.751594896,3.179824561,6.25,3.867623604,0.9768740029999999,0.703345,0.513033,18.845,15.565999999999999,38.345,8.82,19.43,11.58,3.01,3.06,2.09,0.35,372.0,2.72,2.62,15.22,306.0,0.19,1.656,19.9,98.6,IOA
57.9886375,0.61796073,18.73816406,7.206219476,2.641283764,7.555068275,3.946974983,1.305691219,0.703603,0.5129239999999999,18.768,15.557,38.311,11.2,24.23,13.76,3.41,3.27,1.85,0.3,562.0,2.86,5.26,25.83,554.0,0.34,1.39,18.4,106.7,IOA
63.31337325,0.459081836,17.63473054,5.189620758,1.766467066,5.788423154,4.171656687,1.676646707,0.703595,0.513001,18.752,15.555,38.291,10.95,22.83,11.52,2.61,2.41,1.44,0.23,660.0,2.26,5.18,31.63,449.0,0.37,1.8259999999999998,14.2,79.5,IOA
54.64410154,0.856147337,18.71577899,8.50174216,4.55948233,7.984071677,3.792931807,0.945744151,0.703697,0.512868,18.833,15.573,38.421,12.02,26.93,16.45,3.92,3.56,1.7,0.27,401.0,2.44,5.1,18.07,745.0,0.28,1.43,18.5,92.5,IOA
56.46495863,0.677898515,19.02103479,7.7858638220000005,3.568936297,7.566543714,4.047452896,0.867311335,0.7036560000000001,0.512868,18.782,15.564,38.36,10.58,23.59,14.07,3.34,3.2,1.65,0.26,405.0,2.37,4.78,13.29,669.0,0.26,0.872,16.6,89.9,IOA
52.27890894,1.179372543,17.64103468,12.49848587,3.964277455,8.404268205,3.419189305,0.614463006,0.70349,0.51305,18.975,15.599,38.568000000000005,5.29,13.24,10.38,3.34,4.03,2.69,0.43,236.0,1.99,1.19,13.24,410.0,0.1,1.195,27.4,65.8,IOA
55.47421075,0.9143008579999999,17.59035346,9.971179647,3.7764600660000003,7.5628581839999995,3.8857786460000003,0.8248583829999999,0.7034600000000001,0.51305,18.954,15.592,38.54,6.92,17.39,12.36,3.73,4.16,2.85,0.46,326.0,2.64,1.68,16.71,388.0,0.14,1.706,28.0,89.2,IOA
56.76446843,1.025204322,18.005773,8.736908462,2.836730406,7.206290574,4.498954889,0.925669922,0.70349,0.5130100000000001,18.954,15.581,38.51,7.86,19.36,14.47,4.44,5.24,3.45,0.54,347.0,2.88,1.81,20.68,418.0,0.14,1.847,35.3,98.7,IOA
57.04947407,1.025317716,18.08740087,8.627268806,2.657862428,7.1075422239999995,4.519361582,0.9257723059999999,0.7035,0.5132,18.949,15.579,38.5,7.79,19.29,14.17,4.43,5.1,3.46,0.55,346.0,2.92,1.8,20.5,416.0,0.13,1.857,35.2,98.4,IOA
55.26185034,1.122925569,16.98300706,10.33489019,3.746397695,7.592169332999999,4.084269105,0.874490709,0.70349,0.5130399999999999,18.959,15.595999999999998,38.559,7.98,19.56,14.48,4.46,5.12,3.44,0.55,334.0,2.87,1.78,19.69,365.0,0.14,1.828,34.4,95.1,IOA
54.02386477,1.073914485,17.9284057,10.70599934,3.5697712960000003,7.69638714,4.245939675,0.7557176,0.70349,0.5131600000000001,18.957,15.606,38.58,8.3,20.56,15.69,4.83,5.05,2.85,0.44,314.0,2.55,1.64,16.38,426.0,0.13,1.547,28.5,86.3,IOA
55.02578316,1.142850833,16.95394366,10.48993518,3.6670604989999998,7.6024424989999995,4.263330498999999,0.854653667,0.70348,0.513,18.963,15.591,38.528,7.61,18.76,13.81,4.38,5.01,3.32,0.53,323.0,2.75,1.8,19.22,370.0,0.14,1.673,32.9,93.4,IOA
55.36167863,1.1231363890000001,17.00607399,10.2484815,3.637769188,7.623412479,4.144671452,0.854776367,0.70348,0.5130600000000001,18.93,15.556,38.437,7.8,19.19,14.22,4.35,5.09,3.36,0.55,331.0,2.85,1.83,19.35,379.0,0.14,1.757,34.1,94.9,IOA
72.37500416,0.229635135,13.73817157,2.884306047,0.139777908,0.8985722690000001,4.822337841,4.912195068,0.70353,0.51317,18.799,15.557,38.336999999999996,34.16,76.92,41.92,9.98,9.11,6.82,1.08,1129.0,13.54,15.13,119.83,49.0,1.08,13.899000000000001,63.1,500.2,IOA
58.44025884,1.440992684,16.47134693,8.216771554,2.901999155,6.294336098,4.693233116,1.54106162,0.70333,0.51313,18.874000000000002,15.573,38.412,18.79,41.8,26.14,6.71,6.74,3.35,0.53,531.0,3.69,9.77,33.82,483.0,0.62,3.3560000000000003,37.7,144.8,IOA
70.36325474,0.539718147,14.91221251,2.9206969689999998,0.58969205,1.97896654,5.737004009,2.9584550289999996,0.7034,0.51308,18.89,15.588,38.465,29.22,62.0,34.74,8.54,8.11,5.25,0.85,973.0,7.59,17.68,73.44,226.0,1.09,7.07,53.1,296.4,IOA
52.93240392,1.183124731,17.49831535,10.54980502,4.265214365,8.480717607999999,3.390298598,1.7001204109999999,0.70324,0.5130600000000001,18.865,15.582,38.444,17.6,39.39,24.23,6.31,6.24,3.37,0.54,414.0,4.96,12.54,43.81,384.0,0.76,4.41,36.2,195.4,IOA
52.17391304,1.162290142,17.98072784,10.36458161,4.341203351,10.03344482,3.010033445,0.933805755,0.70327,0.51298,18.854,15.565,38.383,9.8,22.22,14.14,3.93,4.12,2.36,0.37,304.0,2.58,5.72,21.22,372.0,0.62,1.9140000000000001,24.3,95.5,IOA
53.28862323,1.1932515,17.96837884,9.601255124,3.967561237,9.466461899,3.4206543,1.093813875,0.70325,0.51298,18.839000000000002,15.559000000000001,38.359,11.87,26.26,16.44,4.42,4.45,2.59,0.42,363.0,2.94,6.37,24.59,422.0,0.41,2.202,26.8,108.1,IOA
54.18837764,1.331360947,16.86059348,10.81868763,3.725823545,8.385586859,3.5072418969999997,1.182328005,0.70331,0.5131100000000001,18.838,15.547,38.330999999999996,12.48,27.53,17.59,4.72,4.99,2.86,0.45,384.0,3.18,7.4,27.67,396.0,0.48,2.548,30.5,120.1,IOA
65.0203796,0.939571973,15.97272354,5.253162448,1.229439922,3.7882742310000004,5.317577548,2.478870737,0.70336,0.5129600000000001,18.866,15.565,38.393,23.49,51.27,29.81,7.66,7.56,4.52,0.72,772.0,6.38,14.77,61.41,300.0,0.95,4.649,45.7,245.1,IOA
57.62122152,1.256537541,16.63416364,8.631770233,3.181233933,7.000709157,4.308128712,1.366235263,0.7034600000000001,0.51307,18.847,15.62,38.594,14.6,32.18,20.16,5.36,5.53,3.01,0.47,471.0,3.31,7.71,30.11,429.0,0.49,2.813,32.3,124.5,IOA
58.06837967,1.247601832,16.73782618,8.306255753,3.104033358,6.7869539660000004,4.35163519,1.3973140519999998,0.7034100000000001,0.51305,18.875999999999998,15.583,38.468,16.13,35.66,22.36,5.92,6.03,3.26,0.52,512.0,3.6,8.36,32.61,457.0,0.55,3.0380000000000003,35.0,134.1,IOA
61.65013496,1.069655333,16.53467216,6.520121294,2.27926557,5.31828633,4.878428062,1.749436293,0.7034600000000001,0.51313,18.910999999999998,15.614,38.569,20.27,44.84,27.13,7.05,7.03,3.98,0.63,667.0,4.77,11.27,46.06,448.0,0.72,4.231,42.0,180.5,IOA
62.51943494,1.0294966909999999,16.43196659,6.185864688,2.098973835,4.99755675,4.887610502,1.8490959980000001,0.7034600000000001,0.51312,18.883,15.585,38.486,20.91,45.22,27.14,7.0,7.12,4.03,0.64,695.0,4.87,11.74,48.1,423.0,0.75,4.438,42.2,187.1,IOA
63.80235231,0.939592843,16.25295705,5.63089328,1.8392030119999998,4.478059508,5.047812615,2.009129377,0.70345,0.5130399999999999,18.887,15.58,38.451,19.24,41.78,24.85,6.31,6.22,3.72,0.58,661.0,4.78,11.14,46.68,352.0,0.71,4.285,38.5,181.2,IOA
66.37345062,0.779688125,15.88364654,4.49820072,1.159536186,3.43862455,5.547780887999999,2.319072371,0.7035100000000001,0.51299,18.899,15.599,38.528,23.48,50.58,29.59,7.47,7.49,4.42,0.71,799.0,5.78,13.68,57.2,381.0,0.87,5.3389999999999995,45.6,221.8,IOA
67.0257424,0.779601537,15.65200009,4.408857695,1.049463607,3.1783754969999998,5.357261844,2.5486973319999997,0.7033699999999999,0.5131100000000001,18.882,15.59,38.486999999999995,23.4,50.27,28.66,7.19,7.08,4.45,0.71,798.0,6.33,14.19,62.36,256.0,0.91,5.832000000000001,44.6,243.1,IOA
67.94866101,0.69947151,15.50828263,4.052493671000001,0.859350713,2.917795443,5.38593063,2.628014389,0.7034199999999999,0.51307,18.875999999999998,15.572000000000001,38.429,23.15,49.62,28.08,7.01,6.89,4.43,0.71,809.0,6.46,14.62,64.36,241.0,1.23,5.975,44.5,248.8,IOA
53.57239911,1.589745912,18.04769238,10.99461026,3.0470129989999997,7.8468227729999995,3.882648671,1.019067893,0.702961,0.5130680000000001,18.804000000000002,15.562999999999999,38.241,15.1,35.3,25.7,6.02,5.87,3.27,0.5,394.0,4.3,6.9,24.0,477.0,0.5,2.14,33.1,167.0,IOA
48.86026099,1.191469479,15.45906618,11.68107332,8.720755599,10.81333645,2.473050095,0.800987885,0.702955,0.513046,18.789,15.544,38.304,8.8,21.5,14.2,3.31,3.29,1.84,0.273,258.0,2.3,3.3,13.0,493.0,0.2,3.12,18.5,87.0,IOA
52.07006369,1.930732484,16.38136943,13.23646497,3.851512739,7.653264331,3.761942675,1.114649682,0.7029920000000001,0.513097,18.755,15.508,38.117,19.0,44.6,32.5,7.76,7.68,4.31,0.6409999999999999,363.0,5.4,8.5,25.0,421.0,0.67,2.64,43.6,201.0,IOA
60.10828504,1.099664832,16.79763253,8.384804224,1.987467632,5.286462128,4.741674046,1.5940095730000001,0.70311,0.513042,18.779,15.537,38.243,21.0,47.4,29.6,7.3,7.33,4.23,0.623,544.0,5.4,8.6,34.0,390.0,0.68,3.72,40.2,218.0,IOA
49.78609094,1.482439558,17.35150731,12.53606606,5.491990847,9.610983982,3.074320963,0.666600338,0.703004,0.513069,18.766,15.540999999999999,38.256,12.5,28.4,18.6,4.71,4.98,2.75,0.397,252.0,3.1,5.1,13.0,455.0,0.44,1.89,26.7,122.0,IOA
50.01044702,1.474679716,17.32996096,12.45944906,5.374168362000001,9.560675208,3.107714301,0.682905372,0.7029880000000001,0.51307,18.769000000000002,15.552,38.304,12.3,28.2,18.6,4.73,4.98,2.69,0.4,249.0,3.1,4.9,13.0,442.0,0.38,1.88,25.9,120.0,IOA
51.11716016,1.259930004,19.37892339,10.05499694,3.8897839010000004,9.659463362999999,3.419810011,1.2199322259999998,0.7030810000000001,0.513018,18.866,15.573,38.416,13.2,27.5,16.2,3.92,3.58,1.73,0.26,535.0,2.7,4.4,23.0,601.0,0.33,2.97,17.6,110.0,IOA
54.47352674,0.8078278409999999,17.08406285,8.86505175,5.186055274,9.165355378,3.051794065,1.3663261009999998,0.7033010000000001,0.513041,18.799,15.555,38.346,9.11,20.2,14.0,3.2,3.27,2.21,0.348,478.0,3.1,2.7,34.0,367.0,0.15,3.21,20.8,119.0,IOA
59.71263983,0.6631388570000001,17.32199076,6.999799049,2.722888338,6.601245897,3.6975015069999997,2.280795767,0.70328,0.513005,18.788,15.558,38.355,15.0,32.7,19.1,3.97,3.55,2.3,0.363,919.0,4.2,3.3,62.0,472.0,0.26,6.11,20.5,160.0,IOA
56.77931348,0.788047394,17.69615287,8.556576482999999,3.301818827,7.351783912999999,3.6609290310000002,1.8653780080000002,0.703268,0.513033,18.778,15.574000000000002,38.383,11.3,24.4,14.8,3.71,3.63,2.48,0.385,614.0,3.3,2.4,37.0,427.0,0.18,4.5,21.8,122.0,IOA
58.97691395,0.705344947,17.17011129,8.083477015,2.700463512,6.267493674,3.7181755080000003,2.3780201080000003,0.703252,0.513018,18.788,15.555,38.333,11.6,24.9,15.1,3.72,3.72,2.57,0.397,633.0,3.3,2.5,39.0,405.0,0.19,4.59,22.5,127.0,IOA
55.91306177,0.757332507,17.95675233,8.79125746,3.218663153,7.493605855,3.6272241110000003,2.242102816,0.703285,0.5130060000000001,18.785,15.555,38.330999999999996,15.1,31.5,19.0,4.24,3.95,2.41,0.385,772.0,4.0,3.4,57.0,468.0,0.23,7.73,22.7,154.0,IOA
58.76381608,0.681203459,17.24045814,8.047550673,2.9051324010000004,6.551574447999999,3.646442048,2.163822754,0.703257,0.513019,18.813,15.579,38.412,13.0,26.7,15.1,3.66,3.38,2.32,0.363,834.0,3.8,2.8,53.0,441.0,0.2,6.43,19.1,138.0,IOA
47.07019876,1.0679793,18.37319943,12.81135662,5.705778295,11.17422786,2.828167405,0.969092327,0.703045,0.5130319999999999,18.726,15.538,38.249,7.48,17.4,12.7,3.39,3.53,1.78,0.275,357.0,2.0,1.6,15.0,574.0,0.11,1.88,17.8,64.0,IOA
49.31795152,0.911996258,16.17540617,11.6365823,7.0253777710000005,11.29472289,2.6257474690000002,1.0122156279999999,0.703087,0.513026,18.697,15.55,38.254,7.27,17.6,12.9,3.11,3.02,1.64,0.252,274.0,2.0,1.4,13.0,581.0,0.06,2.38,16.7,66.0,IOA
49.59281225,0.9759228109999999,17.71598655,11.92794547,5.267991502,10.22727273,2.967602018,1.3244666729999999,0.7030529999999999,0.5130060000000001,18.703,15.527999999999999,38.205999999999996,10.2,23.1,15.4,3.83,3.53,1.86,0.27,442.0,2.3,1.6,20.0,614.0,0.1,2.89,17.8,77.0,IOA
48.16413975,1.1371127220000001,18.51021753,12.49176005,4.9934080419999995,10.73829927,2.936717205,1.028345419,0.7030609999999999,0.513021,18.715999999999998,15.527999999999999,38.222,7.43,17.2,12.9,3.2,3.38,1.87,0.28,368.0,1.9,1.5,15.0,548.0,0.1,1.85,18.1,66.0,IOA
69.99041975,0.561447286,14.50739685,4.132875858,0.792041708,2.7069779880000002,4.942741289,2.366099278,0.7035710000000001,0.512984,18.932000000000002,15.595999999999998,38.532,15.6,34.0,22.1,5.36,5.73,4.32,0.6779999999999999,748.0,6.0,4.0,58.0,184.0,0.33,4.27,38.1,213.0,IOA
69.30205266,0.607825336,14.45827152,4.8603883880000005,0.87686278,2.8796970839999996,4.992139235,2.022763003,0.703625,0.512991,18.908,15.567,38.44,14.4,33.6,20.9,5.13,5.82,4.22,0.667,720.0,5.4,3.7,54.0,192.0,0.29,4.15,37.7,187.0,IOA
50.95993184,0.6672494489999999,18.12528355,9.781899061,7.240154474,10.24775647,2.42998307,0.547742085,0.7037,0.512971,18.93,15.589,38.516,3.62,8.22,6.28,1.72,1.98,1.41,0.23399999999999999,176.0,1.3,1.2,12.0,315.0,0.07,0.84,13.8,48.0,IOA
55.41208548,0.887790388,17.69595673,8.866820358,4.129721582,8.65845008,3.411509133,0.937666253,0.7036439999999999,0.512989,18.897000000000002,15.573,38.45,7.51,17.8,11.9,3.08,3.55,2.38,0.373,353.0,2.6,1.7,23.0,331.0,0.13,2.3,22.2,88.0,IOA
54.19976283,0.71487705,17.65041505,9.039446893,5.386749602999999,9.303470342,3.030675945,0.674602287,0.703659,0.512971,18.941,15.584000000000001,38.504,5.62,12.8,9.24,2.45,2.76,2.04,0.307,251.0,2.1,1.3,17.0,297.0,0.1,1.2,18.8,73.0,IOA
53.6344201,0.8117316940000001,17.33698557,9.587119187999999,5.40152325,9.570416889,2.9963923039999996,0.66141101,0.70367,0.51295,18.916,15.58,38.478,4.24,9.86,7.6,2.08,2.37,1.76,0.263,215.0,1.7,0.9,14.0,273.0,0.15,1.02,16.8,59.0,IOA
56.78640496,1.1303265390000001,15.94460622,10.81423522,3.3509680569999998,7.322115277999999,3.7310778669999998,0.920265855,0.7036600000000001,0.512958,18.927,15.575,38.47,7.08,16.2,11.6,3.12,3.64,2.64,0.392,325.0,2.5,2.4,21.0,277.0,0.11,1.66,25.0,86.0,IOA
69.95089870000001,0.603979554,14.16332055,4.893352869,0.6945764870000001,2.647443712,4.9928976480000005,2.053530484,0.7037,0.512948,18.95,15.6,38.553000000000004,13.4,29.5,20.3,5.2,5.56,4.14,0.639,694.0,5.4,4.2,53.0,175.0,0.39,4.21,36.7,186.0,IOA
50.17003995,0.75279823,19.59256447,9.773170007000001,5.982764883,11.07405818,2.31782613,0.336778156,0.703625,0.512979,18.924,15.622,38.553000000000004,2.45,6.11,4.45,1.42,1.76,1.35,0.201,130.0,0.9,0.5,6.0,304.0,0.04,0.52,11.5,31.0,IOA
54.65886897,0.8887620970000001,17.57773925,9.919023897999999,4.374684544,8.680243147999999,3.2094186839999996,0.691259409,0.7036479999999999,0.512992,18.938,15.591,38.527,5.32,11.5,7.56,2.24,2.6,1.79,0.27899999999999997,248.0,1.6,1.5,13.0,318.0,0.11,1.16,16.8,58.0,IOA
55.63384919,1.135989463,16.9608166,10.70135002,3.585775436,7.349357919,3.5462627589999998,1.086598617,0.703713,0.512994,18.917,15.578,38.485,7.38,16.2,11.0,3.15,3.35,2.41,0.368,356.0,2.4,1.8,23.0,313.0,0.14,1.97,22.5,88.0,IOA
51.25905219,0.673548898,18.44335366,9.189760296000001,7.002927516000001,10.69754133,2.337610882,0.39620523399999996,0.703703,0.512989,18.938,15.584000000000001,38.518,3.67,7.64,5.41,1.63,2.01,1.45,0.21100000000000002,184.0,1.1,0.8,7.0,289.0,0.06,0.71,13.6,38.0,IOA
52.58921976,0.813644532,17.9101022,9.635844459,4.554424881,9.77365688,3.611787923,1.1113193609999998,0.7033699999999999,0.51298,18.887,15.633,38.605,7.95,18.5,11.45,2.92,3.14,1.81,0.287,368.0,2.21,2.32,21.9,488.0,0.14400000000000002,1.96,19.1,82.0,IOA
53.37081736,0.770911806,18.02747609,9.279493966,4.3190828130000005,9.557329702,3.538287522,1.13660074,0.70338,0.512997,18.845,15.583,38.438,8.2,18.85,11.72,2.97,3.19,1.84,0.28600000000000003,393.0,2.3,2.45,23.8,511.0,0.147,2.1,19.2,86.3,IOA
55.88703262,0.6762132059999999,18.43675418,7.856006364,3.400954654,8.542163882,3.937947494,1.262927605,0.70348,0.512988,18.883,15.600999999999999,38.504,9.08,20.18,11.58,2.86,3.04,1.86,0.29600000000000004,468.0,2.64,2.72,29.0,489.0,0.171,2.5,18.9,104.5,IOA
57.65223431,0.6052988460000001,18.48642212,6.912975887000001,2.867727318,7.8887308570000005,4.157708464,1.428902193,0.70332,0.5130060000000001,18.879,15.585,38.453,10.72,23.89,13.29,3.01,2.96,1.79,0.28600000000000003,527.0,2.86,3.06,32.9,565.0,0.18600000000000003,2.74,18.1,115.4,IOA
59.03208651,0.5783549020000001,18.13840631,6.525881936,2.652455238,7.319180996,4.337661762,1.415972345,0.70349,0.512985,18.9,15.585999999999999,38.475,11.71,25.15,13.14,2.91,2.91,1.83,0.29100000000000004,630.0,3.0,4.18,38.7,512.0,0.252,3.75,18.1,123.5,IOA
58.74908413,0.5794977689999999,18.18424033,6.660893892000001,2.677679345,7.473522947,4.276293879,1.3987877169999998,0.7034699999999999,0.513001,18.905,15.591,38.495,12.2,25.76,13.39,2.92,2.93,1.82,0.297,638.0,2.9,4.11,39.2,518.0,0.26,3.71,18.3,116.7,IOA
57.5835962,0.809176819,15.70573684,8.509575178,3.96766239,7.7524819339999995,3.6051568030000003,2.066613832,0.703961655,0.513060156,18.67235849,15.53490143,38.22170441,6.161934895,15.36622409,10.53540079,2.898257512,3.285245882,2.291907211,0.34695532700000004,461.35927460000005,2.9686718410000004,4.275749055,24.1175754,288.29161439999996,0.210282523,1.162748063,21.54967283,117.6311054,IOA
59.10989293,1.118483627,16.56204628,9.62831878,3.2817831689999997,2.88008165,4.723677933,2.69571564,0.7038754540000001,0.512961711,18.98337731,15.58431638,38.51104712,16.93385497,38.58019277,23.41697886,5.681596161,5.835693779,3.099200764,0.46753374299999995,270.08779530000004,3.431916906,4.817721596,52.2240544,148.685644,0.288840182,3.025002619,33.50411758,128.8017878,IOA
51.97568389,1.387748763,17.60144654,8.917755641,5.730703525,9.544516673,4.223149114,0.618995851,0.702963,0.5130020000000001,18.2306,15.505,38.0899,12.1,30.6,17.5,4.2,4.64,3.13,0.48,139.0,3.37,4.32,14.7,444.0,0.32,1.63,31.2,160.0,IOA
52.25255401,1.4067995309999999,17.65533411,8.949924636,5.526712442999999,9.375314018,4.200301457,0.633059789,0.7029880000000001,0.512999,18.2423,15.5081,38.1046,13.9,33.8,19.6,4.49,5.0,3.3,0.46,148.0,3.66,4.6,14.5,454.0,0.34,1.91,33.3,180.0,IOA
52.66641368,1.426402964,17.57890977,8.931202286,5.2535827489999996,9.231438904,4.239028528,0.673021117,0.702984,0.512997,18.2597,15.5128,38.1287,15.2,36.4,20.5,4.76,5.41,3.5,0.5,170.0,3.88,5.16,17.0,466.0,0.37,2.15,35.0,184.0,IOA
53.08662573,1.431526962,17.34850507,9.08302189,5.165509877,8.999599573,4.144420715,0.740790176,0.7029989999999999,0.512998,18.2695,15.5139,38.1377,15.8,36.8,21.0,4.82,5.33,3.24,0.5,176.0,3.87,5.1,19.9,481.0,0.38,2.25,32.4,185.0,IOA
53.63383726,1.500666963,16.6173855,9.389728768,5.0122276569999995,8.533792797,4.47198755,0.840373499,0.703009,0.512996,18.2756,15.5136,38.1387,16.5,38.0,21.4,4.74,5.43,3.42,0.52,181.0,4.09,5.65,20.1,446.0,0.42,2.3,38.5,199.0,IOA
59.15293642,1.061356515,18.05316891,7.146467199,2.436065905,5.488729405,5.397755989,1.26351966,0.7031029999999999,0.51299,18.3279,15.5232,38.1957,25.5,57.0,28.5,5.73,5.9,3.85,0.57,287.0,5.44,7.74,35.0,509.0,0.56,3.74,37.0,274.0,IOA
60.62071519,0.9189547029999999,17.78328826,6.498883565,2.130763103,5.1501856980000005,5.5238266220000005,1.373382853,0.703101,0.5129819999999999,18.3329,15.5246,38.2026,25.4,56.2,26.5,5.22,5.3,3.46,0.53,307.0,5.72,8.26,35.3,467.0,0.61,3.85,34.7,295.0,IOA
62.85494241,0.7232788640000001,17.53951246,5.421242968,1.6876506830000002,4.490356282,5.725957675,1.5570586659999999,0.703124,0.512981,18.3432,15.5266,38.2152,26.6,59.7,26.7,5.4,4.84,3.56,0.54,342.0,5.91,8.75,43.4,481.0,0.65,4.52,31.8,314.0,IOA
63.53957413,0.683005223,17.48694255,5.102450783,1.556850141,4.258738449,5.755323422999999,1.617115307,0.703134,0.512979,18.3464,15.5279,38.2204,25.9,55.1,24.5,4.55,4.48,3.21,0.5,322.0,6.04,8.8,42.5,431.0,0.65,4.32,29.8,310.0,IOA
64.51920274,0.615429455,17.38335986,4.668968455,1.39228303,3.914534897,5.791090285,1.715131269,0.703134,0.512976,18.3521,15.5287,38.2267,27.8,58.4,25.2,4.61,4.45,3.27,0.5,360.0,6.26,8.85,48.5,446.0,0.65,4.91,30.2,318.0,IOA
65.71961239999999,0.552603376,17.15079932,4.108243279,1.205680093,3.5266142719999998,5.897785121,1.8386621419999998,0.703151,0.512976,18.3553,15.5288,38.2296,29.2,60.5,24.1,4.49,4.31,3.22,0.5,403.0,6.36,9.2,55.0,429.0,0.7,5.32,30.7,325.0,IOA
48.96365275,1.321718234,17.21237609,10.86412336,8.170621808,9.512366076000001,3.314308601,0.640833083,0.703017,0.512984,18.236,15.499,38.085,12.0,28.2,16.9,4.05,4.48,2.95,0.44,138.0,2.74,5.36,11.8,453.0,0.38,1.32,31.1,128.0,IOA
49.24864757,1.382488479,17.21097976,10.71929473,7.733921058,9.346824284,3.576437588,0.781406532,0.7029989999999999,0.5129859999999999,18.206,15.491,38.036,12.2,28.7,16.9,4.05,4.48,2.99,0.44,122.0,2.82,6.22,13.9,446.0,0.41,1.33,30.7,142.0,IOA
49.32892628,1.3822115380000002,17.23758013,10.69711538,7.662259615,9.264823717999999,3.635817308,0.791266026,0.702994,0.5129859999999999,18.199,15.485999999999999,38.018,12.1,28.6,17.3,4.12,4.61,3.12,0.45,123.0,2.89,5.71,14.1,459.0,0.42,1.29,31.2,136.0,IOA
48.84349655,1.331731251,17.39261039,10.88414939,8.060478622,9.472314008,3.3643736860000004,0.6508461,0.703022,0.512984,18.237000000000002,15.5,38.086,12.6,29.1,17.5,4.13,4.58,3.11,0.47,143.0,2.75,5.53,10.0,453.0,0.4,1.38,32.6,132.0,IOA
49.01213519,1.3338682179999999,17.34028683,10.84144018,7.892889379,9.4173102,3.43997593,0.722094073,0.703014,0.512984,18.234,15.498,38.079,12.3,28.4,16.9,4.02,4.4,2.97,0.44,141.0,2.66,5.64,9.45,441.0,0.39,1.34,30.0,131.0,IOA
49.15066841,1.3569202930000002,17.34847723,10.70459343,7.860086441,9.32757061,3.5279927630000003,0.723690823,0.7029989999999999,0.512979,18.215,15.497,38.06,11.5,28.3,16.6,4.1,4.31,2.97,0.43,134.0,2.8,5.78,11.6,445.0,0.43,1.32,30.9,132.0,IOA
48.87453316,1.302109619,17.42202483,10.84081962,8.135661653,9.447865146,3.31079035,0.666195619,0.703012,0.51298,18.238,15.501,38.091,11.4,27.2,16.5,3.94,4.41,3.02,0.45,138.0,2.84,5.41,11.6,441.0,0.4,1.32,30.4,126.0,IOA
49.03024822,1.366696814,17.24449804,10.71249121,7.878605165,9.396040598999999,3.587579138,0.78384082,0.703006,0.51298,18.206,15.494000000000002,38.044000000000004,11.9,29.2,17.1,4.2,4.5,3.05,0.44,126.0,2.81,5.75,14.2,461.0,0.41,1.33,30.4,136.0,IOA
48.8746624,1.320396119,17.20516155,10.84325298,8.00240072,9.602880864,3.481044313,0.67020106,0.70302,0.51298,18.245,15.502,38.098,11.4,26.7,16.3,3.93,4.56,3.02,0.44,124.0,2.76,5.15,12.2,441.0,0.38,1.3,32.2,122.0,IOA
49.30708978,1.3858204459999999,17.36292428,10.66479213,7.521590681,9.238802972,3.72564772,0.7933319940000001,0.70301,0.51299,18.199,15.485,38.014,12.0,28.6,16.9,4.2,4.53,3.02,0.43,125.0,2.94,5.78,14.9,451.0,0.44,1.34,31.5,141.0,IOA
49.00886542,1.145532424,16.92399641,10.81781054,8.307600359,9.851578842999999,3.2274130889999997,0.717202909,0.703104,0.512946,18.338,15.511,38.201,10.1,24.4,14.7,3.69,4.03,2.87,0.41,141.0,2.38,4.5,15.9,374.0,0.3,1.37,28.3,105.0,IOA
